chembl_id,canonical_smiles,ic50,mol,MolWt,LogP,TPSA,NumHAcceptors,NumHDonors,RingCount
CHEMBL78508,CC(C)CCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccccc3)CC2)cc1,2.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DC200>,460.59600000000023,3.4254000000000016,95.94,6,2,3
CHEMBL78508,CC(C)CCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccccc3)CC2)cc1,565.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DC270>,460.59600000000023,3.4254000000000016,95.94,6,2,3
CHEMBL267424,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)NCc4ccc(-c5ccc(Cl)cc5)cc4)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O[C@H]3C[C@](C)(N)[C@@H](O)[C@H](C)O3)c3ccc(cc3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,7700.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DC2E0>,1757.6960000000001,3.2425000000000117,566.7700000000002,28,20,15
CHEMBL267424,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)NCc4ccc(-c5ccc(Cl)cc5)cc4)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O[C@H]3C[C@](C)(N)[C@@H](O)[C@H](C)O3)c3ccc(cc3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,8600.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DC350>,1757.6960000000001,3.2425000000000117,566.7700000000002,28,20,15
CHEMBL297636,Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CCC(=O)N3)c2ccccc2n1C,60.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DC3C0>,388.47100000000006,3.438220000000002,67.23,4,1,4
CHEMBL297636,Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CCC(=O)N3)c2ccccc2n1C,25.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DC430>,388.47100000000006,3.438220000000002,67.23,4,1,4
CHEMBL297636,Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CCC(=O)N3)c2ccccc2n1C,30.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DC4A0>,388.47100000000006,3.438220000000002,67.23,4,1,4
CHEMBL138367,O=C(c1ccccc1)[C@H]1CCCN1C(=O)c1cccc(C(=O)N2CCC[C@H]2C(=O)N2CCCC2)c1,18.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DC510>,473.5730000000004,3.4011000000000022,78.0,4,0,5
CHEMBL348495,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)N1CCOCCOCCOCc1ccc(O)c(C(N)=O)c1,332.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DC580>,578.5440000000003,3.1787800000000015,155.42000000000002,8,2,3
CHEMBL347556,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)N1CCOCCN1CCN(CCOCc2ccc(O)c(C(N)=O)c2)CC1,346.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DC5F0>,646.6670000000003,2.7797800000000006,152.67,9,2,4
CHEMBL3350888,C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,807.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DC660>,1003.2179999999997,-0.07399999999999535,329.05999999999995,13,12,5
CHEMBL3350888,C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,750.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DC6D0>,1003.2179999999997,-0.07399999999999535,329.05999999999995,13,12,5
CHEMBL3350888,C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,0.84,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DC740>,1003.2179999999997,-0.07399999999999535,329.05999999999995,13,12,5
CHEMBL3350888,C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,633.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DC7B0>,1003.2179999999997,-0.07399999999999535,329.05999999999995,13,12,5
CHEMBL447183,N#Cc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)ccc(F)c2N3)cn1,37.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DC820>,382.37399999999997,1.9947799999999998,107.4,6,2,4
CHEMBL447183,N#Cc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)ccc(F)c2N3)cn1,740.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DC890>,382.37399999999997,1.9947799999999998,107.4,6,2,4
CHEMBL40833,Cc1ccnc(N)c1,120.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DC900>,108.144,0.9722200000000001,38.91,2,1,1
CHEMBL40833,Cc1ccnc(N)c1,300.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DC970>,108.144,0.9722200000000001,38.91,2,1,1
CHEMBL40833,Cc1ccnc(N)c1,110.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DC9E0>,108.144,0.9722200000000001,38.91,2,1,1
CHEMBL608195,COc1c(C)c2c(c(O)c1C/C=C(/C)CCCOP(=O)(O)CP(=O)(O)OC[C@@H]1OC(n3cnc4c(N)ncnc43)[C@@H](O)[C@H]1O)C(=O)OC2,1500.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DCA50>,713.574,2.0514199999999985,268.13,16,6,5
CHEMBL410744,COc1c(C)c2c(c(O)c1CCOP(=O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)C(=O)OC2,700.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DCAC0>,645.4550000000002,0.32491999999999943,268.13,16,6,5
CHEMBL2372201,CC(=O)O.CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)CCCNC1=O,475.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DCB30>,654.7650000000001,0.12230000000000746,229.04999999999998,8,8,3
CHEMBL2372201,CC(=O)O.CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)CCCNC1=O,56.6,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DCBA0>,654.7650000000001,0.12230000000000746,229.04999999999998,8,8,3
CHEMBL2372201,CC(=O)O.CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)CCCNC1=O,221.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DCC10>,654.7650000000001,0.12230000000000746,229.04999999999998,8,8,3
CHEMBL277407,O=C(OC1CCCCC1)c1cn2c(n1)sc1ccccc12,7100.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DCC80>,300.38300000000004,4.038500000000003,43.6,5,0,4
CHEMBL21262,C=CCc1c(SC)nc2nc(C(=O)c3ccccc3)cn2c1C,8.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DCCF0>,323.42100000000005,3.719120000000002,47.260000000000005,5,0,3
CHEMBL542568,CCN(CC)CCn1nc2c3c(cccc31)C(=O)c1c(NCCNCCO)cccc1-2.Cl,230.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DCD60>,458.00600000000014,3.005100000000001,82.42,7,3,4
CHEMBL60625,O=C(NCCCCc1cccnc1)c1ccc2nc3ccccc3c(=O)n2c1,5000.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DCDD0>,372.4280000000001,2.995400000000002,76.36,5,1,4
CHEMBL60625,O=C(NCCCCc1cccnc1)c1ccc2nc3ccccc3c(=O)n2c1,20.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DCE40>,372.4280000000001,2.995400000000002,76.36,5,1,4
CHEMBL543746,Cl.O=C1c2c(O)ccc(O)c2-c2nn(CCNCCO)c3ccc(NCCN4CCOCC4)c1c23,650.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DCEB0>,503.9870000000004,1.4066999999999998,132.10999999999999,10,5,5
CHEMBL545156,CN(C)CCn1nc2c3c(c(NCCNCCO)ccc31)C(=O)c1c(O)ccc(O)c1-2.Cl,120.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DCF20>,461.9500000000001,1.6360999999999999,122.88000000000002,9,5,4
CHEMBL87186,CC(C)NC(=O)CN1CCN(CCc2ccc(-c3cccc(N)n3)cc2)CC1,256.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DCF90>,381.5240000000001,2.0155,74.49000000000001,5,2,3
CHEMBL87186,CC(C)NC(=O)CN1CCN(CCc2ccc(-c3cccc(N)n3)cc2)CC1,330.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DD000>,381.5240000000001,2.0155,74.49000000000001,5,2,3
CHEMBL87186,CC(C)NC(=O)CN1CCN(CCc2ccc(-c3cccc(N)n3)cc2)CC1,815.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DD070>,381.5240000000001,2.0155,74.49000000000001,5,2,3
CHEMBL302904,Fc1ccc(-c2cncc(CN3CCN(c4ccccc4)CC3)c2)cc1,23.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DD0E0>,347.43700000000007,4.209900000000003,19.370000000000005,3,0,4
CHEMBL302904,Fc1ccc(-c2cncc(CN3CCN(c4ccccc4)CC3)c2)cc1,33.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DD150>,347.43700000000007,4.209900000000003,19.370000000000005,3,0,4
CHEMBL302904,Fc1ccc(-c2cncc(CN3CCN(c4ccccc4)CC3)c2)cc1,6.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DD1C0>,347.43700000000007,4.209900000000003,19.370000000000005,3,0,4
CHEMBL302904,Fc1ccc(-c2cncc(CN3CCN(c4ccccc4)CC3)c2)cc1,70.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DD230>,347.43700000000007,4.209900000000003,19.370000000000005,3,0,4
CHEMBL290698,O=P(O)(O)CN[C@@H](Cc1ccc(-c2ccccc2)cc1)c1nn[nH]n1,410.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DD2A0>,359.326,1.8752999999999995,124.02,5,4,3
CHEMBL290698,O=P(O)(O)CN[C@@H](Cc1ccc(-c2ccccc2)cc1)c1nn[nH]n1,0.9,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DD310>,359.326,1.8752999999999995,124.02,5,4,3
CHEMBL282433,Cc1ccccc1NC(=N)Nc1ccccc1C,32.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DD380>,239.32200000000003,3.7622100000000014,47.910000000000004,1,3,2
CHEMBL182,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,1.2,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DD3F0>,255.23399999999998,-1.970899999999999,139.28,8,4,2
CHEMBL182,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,1.3,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DD460>,255.23399999999998,-1.970899999999999,139.28,8,4,2
CHEMBL348079,C/C(C#Cc1cccs1)=C/CO/N=C1/CN2CCC1C2,608.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DD4D0>,286.40000000000003,2.7540000000000013,24.83,4,0,3
CHEMBL348079,C/C(C#Cc1cccs1)=C/CO/N=C1/CN2CCC1C2,4.1,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DD540>,286.40000000000003,2.7540000000000013,24.83,4,0,3
CHEMBL41287,C/C(=C\C#N)N[C@@H]1c2cc(C#N)ccc2OC(C)(C)[C@H]1O,1230.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DD5B0>,283.33099999999996,2.14826,89.07000000000001,5,2,2
CHEMBL290134,CC1(C)C=C(n2cccc2)c2cc(C#N)ccc2O1,4080.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DD620>,250.301,3.4199800000000025,37.95,3,0,3
CHEMBL288006,CC1OC2=C(c3cc(C#N)ccc3OC2(C)C)n2cccc21,1370.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DD690>,292.33799999999997,3.8388800000000023,47.18,4,0,4
CHEMBL296073,COC(=O)c1c(C(F)(F)F)[nH]c2c1C13CC1CN(C(=O)c1cc4cc(OC)c(OC)c(OC)c4[nH]1)C3=CC2=O,0.00024,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DD700>,545.4700000000004,3.821100000000003,122.95000000000002,7,2,6
CHEMBL325762,COC(=O)[C@@H]1Cc2ccc(OC)c(c2)Oc2ccc(cc2)C[C@H](N(C)C(=O)OCc2ccccc2)C(=O)N1,0.05,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DD770>,518.5660000000003,3.8811000000000027,103.4,7,1,5
CHEMBL68233,CC(C)=CCC/C(C)=C/CC/C(C)=C/CNC(=O)C(CCC(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)C)C(=O)O,4400.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DD7E0>,678.8680000000003,3.2362000000000037,211.22999999999996,7,7,0
CHEMBL367733,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@@H](N)CS)C(=O)O,241.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DD850>,470.61700000000025,-0.20179999999999726,150.62,7,6,1
CHEMBL426931,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)C(C)(C)NC(=O)[C@@H](N)CS)C(=O)O,400.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DD8C0>,484.6440000000003,0.18830000000000247,150.62,7,6,1
CHEMBL341960,Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccc(N(C)C)cc3)oc(=O)c12,570.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DD930>,383.4730000000002,3.5145200000000028,75.44,6,1,3
CHEMBL341960,Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccc(N(C)C)cc3)oc(=O)c12,38.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DD9A0>,383.4730000000002,3.5145200000000028,75.44,6,1,3
CHEMBL341960,Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccc(N(C)C)cc3)oc(=O)c12,1800.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DDA10>,383.4730000000002,3.5145200000000028,75.44,6,1,3
CHEMBL139059,Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccsc3Br)oc(=O)c12,200.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DDA80>,425.3290000000001,4.272520000000002,72.2,6,1,3
CHEMBL139059,Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccsc3Br)oc(=O)c12,51.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DDAF0>,425.3290000000001,4.272520000000002,72.2,6,1,3
CHEMBL139059,Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccsc3Br)oc(=O)c12,620.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DDB60>,425.3290000000001,4.272520000000002,72.2,6,1,3
CHEMBL305361,C[C@]1(COC(=O)Cc2ccc(O)c(O)c2)[C@H](C(=O)[O-])N2C(=O)/C(=C/C(=O)[O-])C2S1(=O)=O.[Na+].[Na+],370.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DDBD0>,499.3610000000002,-9.658300000000008,201.47,11,2,3
CHEMBL305361,C[C@]1(COC(=O)Cc2ccc(O)c(O)c2)[C@H](C(=O)[O-])N2C(=O)/C(=C/C(=O)[O-])C2S1(=O)=O.[Na+].[Na+],105.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DDC40>,499.3610000000002,-9.658300000000008,201.47,11,2,3
CHEMBL62740,Cc1cc(COc2ccc(N3CC[C@H]([C@@H](C)C(=O)NO)C3=O)cc2)c2ccccc2n1,52.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DDCB0>,419.48100000000005,3.616620000000002,91.76,5,2,4
CHEMBL81180,COc1ccc2c(Cc3c(Cl)cncc3Cl)nncc2c1OC1CCCO1,153.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DDD20>,406.26900000000023,4.446300000000003,66.36000000000001,6,0,4
CHEMBL104468,O=c1cc(N2CCOCC2)oc2c1ccc1ccccc12,230.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DDD90>,281.31100000000004,2.782800000000001,42.68000000000001,4,0,4
CHEMBL264215,CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)NCC(=O)OC,5800.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DDE00>,687.8389999999999,1.360300000000005,214.64999999999998,10,5,2
CHEMBL283093,O=C1NC(=O)c2c1c1c3ccccc3ncc1c1[nH]c3cc(Cl)ccc3c21,650.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DDE70>,371.78300000000013,4.559500000000002,74.85,3,2,6
CHEMBL283093,O=C1NC(=O)c2c1c1c3ccccc3ncc1c1[nH]c3cc(Cl)ccc3c21,450.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DDEE0>,371.78300000000013,4.559500000000002,74.85,3,2,6
CHEMBL384036,CCCCC(=O)N[C@@H]1CC(=O)NCCCC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CCCNC(N)=O)NC(=O)[C@H](Cc2ccccc2)NC(=O)C2(CCc3c(Cl)cccc3C2)NC1=O,410.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DDF50>,1024.6209999999992,1.8886000000000123,317.69999999999993,9,11,6
CHEMBL285813,c1ccc(-c2cnc(Nc3ccc4cncnc4c3)o2)cc1,60.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DDFC0>,288.31000000000006,4.028400000000001,63.84,5,1,4
CHEMBL264382,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,1.1,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DE030>,602.6990000000002,4.4144200000000025,129.20000000000002,8,4,7
CHEMBL264382,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,3470.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DE0A0>,602.6990000000002,4.4144200000000025,129.20000000000002,8,4,7
CHEMBL264382,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,200.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DE110>,602.6990000000002,4.4144200000000025,129.20000000000002,8,4,7
CHEMBL264382,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,40.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DE180>,602.6990000000002,4.4144200000000025,129.20000000000002,8,4,7
CHEMBL264382,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,1950.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DE1F0>,602.6990000000002,4.4144200000000025,129.20000000000002,8,4,7
CHEMBL264382,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,1560.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DE260>,602.6990000000002,4.4144200000000025,129.20000000000002,8,4,7
CHEMBL409418,COc1ccc2c(c1)C(O)(CNCC1CCN(C(=O)Cn3c(=O)sc4ccc(Cl)cc43)CC1)CCC2,28.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DE2D0>,530.0900000000003,3.777300000000002,83.80000000000001,7,2,5
CHEMBL283931,Nc1ccc2cc(C(=O)NCc3ccc(C(=O)NO)cc3)ccc2c1,3900.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DE340>,335.36300000000006,2.471,104.45,4,4,3
CHEMBL283931,Nc1ccc2cc(C(=O)NCc3ccc(C(=O)NO)cc3)ccc2c1,39.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DE3B0>,335.36300000000006,2.471,104.45,4,4,3
CHEMBL172954,CC(=O)N1CSC[C@H]1C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,2740.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DE420>,338.3850000000001,0.4254999999999998,106.94000000000001,5,3,2
CHEMBL264224,COc1ccc(C[C@H]2NC(=O)/C=C/C[C@@H]([C@H](C)[C@H]3O[C@@H]3c3ccccc3)OC(=O)[C@H](CC(C)C)OC(=O)CCNC2=O)cc1,5e-06,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DE490>,606.7160000000002,3.8346000000000027,132.56,8,2,4
CHEMBL301436,O=C(O)COc1ccc(CC2=C(c3ccccc3)c3ccccc3C(=O)C2=O)cc1,1540.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DE500>,398.4140000000001,3.9600000000000026,80.67,4,1,4
CHEMBL300119,O=C1C=C(c2c[nH]c3ccc(C(=O)O)cc23)c2ccccc2C1=O,3000.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DE570>,317.30000000000007,3.063200000000001,87.22999999999999,3,2,4
CHEMBL106948,NC(=O)c1csc(-c2nc3c([nH]2)C(=O)C=CC3=O)n1,7700.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DE5E0>,274.261,0.5672999999999999,118.8,6,2,3
CHEMBL106948,NC(=O)c1csc(-c2nc3c([nH]2)C(=O)C=CC3=O)n1,3030.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DE650>,274.261,0.5672999999999999,118.8,6,2,3
CHEMBL305155,CCOC(=O)c1cn(Cc2c(F)cccc2F)c2nc(-c3ccc(NC(=O)c4ccsc4)cc3)c(CN(C)Cc3ccccc3)n2c1=O,7.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DE6C0>,667.738,6.612000000000007,97.94,9,1,6
CHEMBL428676,CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O,2031.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DE730>,283.331,1.5796,66.64,4,1,3
CHEMBL428676,CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O,2180.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DE7A0>,283.331,1.5796,66.64,4,1,3
CHEMBL428676,CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O,625.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DE810>,283.331,1.5796,66.64,4,1,3
CHEMBL428676,CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O,625.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DE880>,283.331,1.5796,66.64,4,1,3
CHEMBL290677,CN(C)CCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O,71.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DE8F0>,318.37600000000015,3.1506000000000016,40.620000000000005,3,0,4
CHEMBL290677,CN(C)CCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O,57.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DE960>,318.37600000000015,3.1506000000000016,40.620000000000005,3,0,4
CHEMBL290677,CN(C)CCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O,7.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DE9D0>,318.37600000000015,3.1506000000000016,40.620000000000005,3,0,4
CHEMBL290677,CN(C)CCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O,7.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DEA40>,318.37600000000015,3.1506000000000016,40.620000000000005,3,0,4
CHEMBL290677,CN(C)CCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O,1983.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DEAB0>,318.37600000000015,3.1506000000000016,40.620000000000005,3,0,4
CHEMBL290677,CN(C)CCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O,6.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DEB20>,318.37600000000015,3.1506000000000016,40.620000000000005,3,0,4
CHEMBL290677,CN(C)CCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O,36.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DEB90>,318.37600000000015,3.1506000000000016,40.620000000000005,3,0,4
CHEMBL290677,CN(C)CCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O,63.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DEC00>,318.37600000000015,3.1506000000000016,40.620000000000005,3,0,4
CHEMBL290677,CN(C)CCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O,8.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DEC70>,318.37600000000015,3.1506000000000016,40.620000000000005,3,0,4
CHEMBL290677,CN(C)CCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O,3.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4DECE0>,318.37600000000015,3.1506000000000016,40.620000000000005,3,0,4
